,username,follower,username_raw
2825,@fesusrocuts,True,fesusrocuts
2826,@SarjeelY,True,SarjeelY
2827,@Bryson_R_Pope,False,Bryson_R_Pope
2828,@JeffDenning,True,JeffDenning
2829,@JocelynWikle,False,JocelynWikle
2830,@1rileywilson,False,1rileywilson
2831,@Aditya_Dubey5,True,Aditya_Dubey5
2832,@alshakero,True,alshakero
2833,@hackingtons,True,hackingtons
2834,@_astatkevich,False,_astatkevich
2835,@sytses,False,sytses
2836,@findalejandro,True,findalejandro
2837,@rahuldoshi,True,rahuldoshi
2838,@DugBraden,False,DugBraden
2839,@akarshcp,True,akarshcp
2840,@twumm,True,twumm
2841,@FarruhAhrorov,True,FarruhAhrorov
2842,@XLSalvador,True,XLSalvador
2843,@focusandgrit,True,focusandgrit
2844,@Baron_XxxX,True,Baron_XxxX
2845,@qewgj,True,qewgj
2846,@jamesrp13,True,jamesrp13
2847,@ivanhzhao,False,ivanhzhao
2848,@Samuel99913134,True,Samuel99913134
2849,@angel__guerrero,True,angel__guerrero
2850,@MarkFrenchTx,False,MarkFrenchTx
2851,@Scifr,True,Scifr
2852,@pmtague,True,pmtague
2853,@HCD124,True,HCD124
2854,@tmmcgowen,False,tmmcgowen
2855,@Noluintech,True,Noluintech
2856,@fullstackandrew,True,fullstackandrew
2857,@NateHajian,False,NateHajian
2858,@chrislhayes,False,chrislhayes
2859,@NateSilver538,False,NateSilver538
2860,@Poplar_St,False,Poplar_St
2861,@sovereignfamily,True,sovereignfamily
2862,@adamroot,False,adamroot
2863,@jowe_hernandez,False,jowe_hernandez
2864,@acoyfellow,False,acoyfellow
2865,@PearljamieW,True,PearljamieW
2866,@AbeerChoubey,True,AbeerChoubey
2867,@marz70,False,marz70
2868,@Bethan_Southern,True,Bethan_Southern
2869,@AndreWi11182018,True,AndreWi11182018
2870,@Haywhyze,True,Haywhyze
2871,@MattLevinson,True,MattLevinson
2872,@PrometheanFate,False,PrometheanFate
2873,@Innov8Point1,True,Innov8Point1
2874,@richard_iyama,False,richard_iyama
2875,@CityGirlLuv,True,CityGirlLuv
2876,@KingDogDad,True,KingDogDad
2877,@Kossyb20,True,Kossyb20
2878,@nletcher,True,nletcher
2879,@AhmedMedien,True,AhmedMedien
2880,@georgeontech,True,georgeontech
2881,@SkredenMathias,True,SkredenMathias
2882,@ileanacodes,False,ileanacodes
2883,@SeunIsRoyalty,False,SeunIsRoyalty
2884,@dragonflystux,False,dragonflystux
2885,@UCylvester,False,UCylvester
2886,@neilbo21,False,neilbo21
2887,@Juliherco,False,Juliherco
2888,@_ellareina_,False,_ellareina_
2889,@deuceohsixx,True,deuceohsixx
2890,@pythpiper,False,pythpiper
2891,@mrsBurdy,True,mrsBurdy
2892,@titash,True,titash
2893,@impactology,True,impactology
2894,@trvpdan,True,trvpdan
2895,@balajis,False,balajis
2896,@cyranothebard,False,cyranothebard
2897,@StationCDRKelly,False,StationCDRKelly
2898,@shrinivas_ambat,False,shrinivas_ambat
2899,@unicodeveloper,True,unicodeveloper
2900,@codingtacos,True,codingtacos
2901,@katerj,False,katerj
2902,@kweku_kilu,True,kweku_kilu
2903,@qadsoch,False,qadsoch
2904,@DooskyBant,False,DooskyBant
2905,@Mbrawler,True,Mbrawler
2906,@SappyBawa,True,SappyBawa
2907,@Varsity_K,True,Varsity_K
2908,@TaelurAlexis,False,TaelurAlexis
2909,@blkfltchr,True,blkfltchr
2910,@jobliz,False,jobliz
2911,@thejacksonpunch,True,thejacksonpunch
2912,@SimTara,True,SimTara
2913,@Hodlerliterally,False,Hodlerliterally
2914,@DonnaKLencki,True,DonnaKLencki
2915,@generativist,True,generativist
2916,@JefNtungila,True,JefNtungila
2917,@RickiTickiToddi,True,RickiTickiToddi
2918,@ErinMer84403286,True,ErinMer84403286
2919,@Jonathanjamelh1,False,Jonathanjamelh1
2920,@chrisseiler96,False,chrisseiler96
2921,@IamNikkiBelle,True,IamNikkiBelle
2922,@bdhatt,False,bdhatt
2923,@wgrus,False,wgrus
2924,@hustleallday,True,hustleallday
2925,@ACarbajal721,True,ACarbajal721
2926,@SocialDataX,True,SocialDataX
2927,@mhd_ali_nasser,True,mhd_ali_nasser
2928,@RealSMSinclair,True,RealSMSinclair
2929,@justinmrigler,True,justinmrigler
2930,@taylor79951705,False,taylor79951705
2931,@poc_s,False,poc_s
2932,@invegat,False,invegat
2933,@crawfteevee,True,crawfteevee
2934,@CoderMartins,True,CoderMartins
2935,@m4rkmc,False,m4rkmc
2936,@cfarm54,True,cfarm54
2937,@AnikaNacey,True,AnikaNacey
2938,@Jtonna_,True,Jtonna_
2939,@mattgroh,True,mattgroh
2940,@CodysLab,False,CodysLab
2941,@moneebabbas,True,moneebabbas
2942,@aaronfuller_dev,True,aaronfuller_dev
2943,@WenjingLiu7,True,WenjingLiu7
2944,@yourAverageCode,True,yourAverageCode
2945,@tip_nz,True,tip_nz
2946,@_DanteGalindo,False,_DanteGalindo
2947,@Jyannos,True,Jyannos
2948,@rockyclark1,True,rockyclark1
2949,@JoeHughesDev,True,JoeHughesDev
2950,@khalil012s,True,khalil012s
2951,@drafolabi47,True,drafolabi47
2952,@caldbeckj,True,caldbeckj
2953,@jaredkain,True,jaredkain
2954,@EGLZC_,True,EGLZC_
2955,@treytk3,True,treytk3
2956,@AMartinCastro,True,AMartinCastro
2957,@TheBubbleBubble,True,TheBubbleBubble
2958,@nwilliams030,True,nwilliams030
2959,@benjaminspak,False,benjaminspak
2960,@aparnadixit,False,aparnadixit
2961,@jounty2,True,jounty2
2962,@anangfilya,False,anangfilya
2963,@ELanupsenwal,True,ELanupsenwal
2964,@spenwall,False,spenwall
2965,@brianeno,False,brianeno
2966,@MattDMcCarley,True,MattDMcCarley
2967,@ArlanWasHere,False,ArlanWasHere
2968,@standroidbeta,True,standroidbeta
2969,@FutureJurvetson,False,FutureJurvetson
2970,@alexcquinn,True,alexcquinn
2971,@austingeidt,False,austingeidt
2972,@MohamedElRahal2,True,MohamedElRahal2
2973,@Jennife82656173,False,Jennife82656173
2974,@SimoneMascagni,True,SimoneMascagni
2975,@dideler,False,dideler
2976,@igorsavin,True,igorsavin
2977,@Procure4Health,True,Procure4Health
2978,@grillster23,True,grillster23
2979,@OpenSourcererML,True,OpenSourcererML
2980,@Srijancse,True,Srijancse
2981,@JMaganis,False,JMaganis
2982,@arpitswriting,False,arpitswriting
2983,@adityas129,True,adityas129
2984,@theblorble,True,theblorble
2985,@j_b_pauly,True,j_b_pauly
2986,@MossFet,True,MossFet
2987,@priyankanaik042,True,priyankanaik042
2988,@DyIanFee,True,DyIanFee
2989,@RossAllred,True,RossAllred
2990,@dave_christison,True,dave_christison
2991,@timurmeyster,True,timurmeyster
2992,@jasonlk,False,jasonlk
2993,@bfeld,False,bfeld
2994,@msuster,False,msuster
2995,@codinghorror,False,codinghorror
2996,@laura_walter22,False,laura_walter22
2997,@StartupLJackson,False,StartupLJackson
2998,@spolsky,False,spolsky
2999,@MeganHolt_808,True,MeganHolt_808
3000,@NoTechJoshua,False,NoTechJoshua
3001,@IO_Hal,True,IO_Hal
3002,@garthallred,True,garthallred
3003,@bryanchiaws,False,bryanchiaws
3004,@nntaleb,False,nntaleb
3005,@yashar,False,yashar
3006,@BuckyIsotope,False,BuckyIsotope
3007,@tastefactory,False,tastefactory
3008,@dubstep4dads,False,dubstep4dads
3009,@rad_milk,False,rad_milk
3010,@EdgarAronov,True,EdgarAronov
3011,@itsngansense,True,itsngansense
3012,@LTeishaRyan,True,LTeishaRyan
3013,@PAClearning,True,PAClearning
3014,@talexb,True,talexb
3015,@prithvi2911,True,prithvi2911
3016,@Naveedh18,True,Naveedh18
3017,@sanjrng,True,sanjrng
3018,@jajoosam,True,jajoosam
3019,@TheNetJedi,True,TheNetJedi
3020,@DeafHustle,True,DeafHustle
3021,@jonathonbarkl,True,jonathonbarkl
3022,@nicoAntonacho,True,nicoAntonacho
3023,@jasonsbarr,True,jasonsbarr
3024,@TiffanyHoran,True,TiffanyHoran
3025,@Fab_Saga,True,Fab_Saga
3026,@JosephHolguin,True,JosephHolguin
3027,@redideo,True,redideo
3028,@_anik,True,_anik
3029,@aislynn_c,True,aislynn_c
3030,@ItsEmaly,True,ItsEmaly
3031,@_erikSandoval,True,_erikSandoval
3032,@jiovan,True,jiovan
3033,@JohnPCorreia,True,JohnPCorreia
3034,@zen_stuff,True,zen_stuff
3035,@DrewNChilds,True,DrewNChilds
3036,@travelDev,True,travelDev
3037,@FAfied32,True,FAfied32
3038,@Springcoil,True,Springcoil
3039,@adventurouskaur,True,adventurouskaur
3040,@vanjordan47,True,vanjordan47
3041,@aaronhayslip,True,aaronhayslip
3042,@fayemichele5,True,fayemichele5
3043,@Spencerccurtis,True,Spencerccurtis
3044,@DanielFrehner,False,DanielFrehner
3045,@c_forehand,False,c_forehand
3046,@mark_koslow,False,mark_koslow
3047,@melissakark_,True,melissakark_
3048,@random_entropy,True,random_entropy
3049,@LoanGranted,True,LoanGranted
3050,@PaulSolt,False,PaulSolt
3051,@phyllis_yym,True,phyllis_yym
3052,@4point0jobs,True,4point0jobs
3053,@LeRoyDeveloper,True,LeRoyDeveloper
3054,@SortofDrew,True,SortofDrew
3055,@ferrousguy,True,ferrousguy
3056,@fintechgyan,True,fintechgyan
3057,@sorenlauritz,True,sorenlauritz
3058,@N_J_Foley,True,N_J_Foley
3059,@MrRoryFlint,True,MrRoryFlint
3060,@wilsonehusin,False,wilsonehusin
3061,@WillH,True,WillH
3062,@TMizrakci,True,TMizrakci
3063,@Brian_Egan,True,Brian_Egan
3064,@shahid_mng,True,shahid_mng
3065,@pixelactivist,True,pixelactivist
3066,@davecraige,True,davecraige
3067,@Stanleyipkiss3,True,Stanleyipkiss3
3068,@Kanika_Sharma4,True,Kanika_Sharma4
3069,@jonshea,True,jonshea
3070,@vysnkt,True,vysnkt
3071,@nikillinit,False,nikillinit
3072,@chelseacarter29,True,chelseacarter29
3073,@jcgaal_,True,jcgaal_
3074,@jiteshdugar,True,jiteshdugar
3075,@MatthewStanciu,False,MatthewStanciu
3076,@SreekarMaganti,True,SreekarMaganti
3077,@melsreallife,True,melsreallife
3078,@sdotdoherty,True,sdotdoherty
3079,@padiyar_,True,padiyar_
3080,@siddharth_ram,True,siddharth_ram
3081,@rtwlz,True,rtwlz
3082,@cherophobics,True,cherophobics
3083,@parkerwightman,False,parkerwightman
3084,@tfolbrecht,True,tfolbrecht
3085,@thesephist,False,thesephist
3086,@drydenwtbrown,True,drydenwtbrown
3087,@albert_marinas,True,albert_marinas
3088,@amar,True,amar
3089,@claytonwert,False,claytonwert
3090,@djpardis,True,djpardis
3091,@britzerland,True,britzerland
3092,@rawr_jays,True,rawr_jays
3093,@SwissLEAP,True,SwissLEAP
3094,@sensengj,False,sensengj
3095,@jfudem,True,jfudem
3096,@melfellay,True,melfellay
3097,@KyleTibbitts,True,KyleTibbitts
3098,@josstricks,True,josstricks
3099,@whiskeytease,True,whiskeytease
3100,@astro_shenava,True,astro_shenava
3101,@dharosaurus,True,dharosaurus
3102,@bankeratlarge,True,bankeratlarge
3103,@_PeterT_,True,_PeterT_
3104,@duble_g2,True,duble_g2
3105,@LukeHarries_,True,LukeHarries_
3106,@hectorsvill,True,hectorsvill
3107,@jackjordan334,True,jackjordan334
3108,@_wmwilkinson_,True,_wmwilkinson_
3109,@lameck_winfrida,True,lameck_winfrida
3110,@Medina_Talebi,True,Medina_Talebi
3111,@BonesofKipling,True,BonesofKipling
3112,@ewhitmore,True,ewhitmore
3113,@workingjubilee,True,workingjubilee
3114,@edwardspaghetti,True,edwardspaghetti
3115,@djinnius,True,djinnius
3116,@bs2889,True,bs2889
3117,@StorkOnTheCork,True,StorkOnTheCork
3118,@pcperini,True,pcperini
3119,@elliotkoss,True,elliotkoss
3120,@Smutchings,True,Smutchings
3121,@joshgallantco,True,joshgallantco
3122,@Adetona77,True,Adetona77
3123,@shivam_xyz,True,shivam_xyz
3124,@jamesg_oca,True,jamesg_oca
3125,@iiiitsandrea,True,iiiitsandrea
3126,@visujosh,True,visujosh
3127,@MrMGoldman,True,MrMGoldman
3128,@KeseanPride,False,KeseanPride
3129,@ampsantos0,True,ampsantos0
3130,@iaanand,True,iaanand
3131,@ericsyuan,True,ericsyuan
3132,@JimCanto,True,JimCanto
3133,@jamonholmgren,True,jamonholmgren
3134,@AbhiDasOne,True,AbhiDasOne
3135,@fadeke_adegbuyi,True,fadeke_adegbuyi
3136,@Jamie50R,True,Jamie50R
3137,@dashgetlow,True,dashgetlow
3138,@BigSnow8,True,BigSnow8
3139,@QuentinMCody,True,QuentinMCody
3140,@nickbrownokc,True,nickbrownokc
3141,@jennyluca,True,jennyluca
3142,@MoneyLobster,False,MoneyLobster
3143,@Intentionaut,True,Intentionaut
3144,@s3f4x,True,s3f4x
3145,@mark_ledwich,True,mark_ledwich
3146,@diymanik,True,diymanik
3147,@CarolForden,True,CarolForden
3148,@GothamsKnight,True,GothamsKnight
3149,@kallumadi,True,kallumadi
3150,@alpinegizmo,True,alpinegizmo
3151,@_DanielSinclair,False,_DanielSinclair
3152,@justas_butkus,True,justas_butkus
3153,@deora_aryan,True,deora_aryan
3154,@DigitalCourtney,True,DigitalCourtney
3155,@bobbynovoa,True,bobbynovoa
3156,@muhsinlk,True,muhsinlk
3157,@WeirdoWizard,True,WeirdoWizard
3158,@DaveEstUK,True,DaveEstUK
3159,@_Chima__,True,_Chima__
3160,@platodog247,True,platodog247
3161,@gilcarter,True,gilcarter
3162,@joshmccormack,True,joshmccormack
3163,@eeevvaaa,True,eeevvaaa
3164,@monkeyedwards,True,monkeyedwards
3165,@homotopical,True,homotopical
3166,@brettandrews_,True,brettandrews_
3167,@derrickbeining,True,derrickbeining
3168,@ChetanChawla,True,ChetanChawla
3169,@mcmonaghan,True,mcmonaghan
3170,@acallan1,False,acallan1
3171,@CoachBowden,True,CoachBowden
3172,@rmccoy801,True,rmccoy801
3173,@devopsjay,True,devopsjay
3174,@bendodge,True,bendodge
3175,@benjkowalski,True,benjkowalski
3176,@lorenstewart111,True,lorenstewart111
3177,@boaticus,False,boaticus
3178,@thekazijawad,False,thekazijawad
3179,@rycaut,True,rycaut
3180,@ramoncacho,True,ramoncacho
3181,@BenMRothman,True,BenMRothman
3182,@brettadler,True,brettadler
3183,@superpatell,True,superpatell
3184,@ozerdo,True,ozerdo
3185,@isuruayw,True,isuruayw
3186,@Marko_Kujaca,True,Marko_Kujaca
3187,@redgr3y,True,redgr3y
3188,@no_defects,True,no_defects
3189,@seanlippel,True,seanlippel
3190,@smartmoneygains,True,smartmoneygains
3191,@ZackBrust,True,ZackBrust
3192,@erikdendress,True,erikdendress
3193,@_quietguy,True,_quietguy
3194,@orrecobrian,True,orrecobrian
3195,@felixjamestin,True,felixjamestin
3196,@ckevinliu,True,ckevinliu
3197,@smithmanny,True,smithmanny
3198,@HomoKubrickus,True,HomoKubrickus
3199,@rafaelmedian,True,rafaelmedian
3200,@dennizor,True,dennizor
3201,@JasonDou1,True,JasonDou1
3202,@scott_scharl,True,scott_scharl
3203,@cybercodetwins,False,cybercodetwins
3204,@PorkyApp,True,PorkyApp
3205,@mspacey4415,True,mspacey4415
3206,@vicperotti,True,vicperotti
3207,@duffycommaryan,True,duffycommaryan
3208,@theorica_io,True,theorica_io
3209,@sklakshman,True,sklakshman
3210,@sarahtavel,False,sarahtavel
3211,@DanielHeckel,True,DanielHeckel
3212,@djmaddigital,True,djmaddigital
3213,@arvindax,False,arvindax
3214,@JesseRakusin,True,JesseRakusin
3215,@shovnr,True,shovnr
3216,@enterprisesrch,True,enterprisesrch
3217,@skinnylatte,True,skinnylatte
3218,@Dolphins_Oscar,True,Dolphins_Oscar
3219,@pranayshetty_,True,pranayshetty_
3220,@__gcd,True,__gcd
3221,@ARealist,True,ARealist
3222,@PeimanRaf,True,PeimanRaf
3223,@DavidSmooke,True,DavidSmooke
3224,@parihar,True,parihar
3225,@RealMuchoLove,True,RealMuchoLove
3226,@workisfunk,True,workisfunk
3227,@timrknowles,True,timrknowles
3228,@raymondopolis,True,raymondopolis
3229,@parmly,True,parmly
3230,@AbdoRef,True,AbdoRef
3231,@EvanMcM,True,EvanMcM
3232,@JasonBelisarioo,True,JasonBelisarioo
3233,@tmaremaa,True,tmaremaa
3234,@AndrewCitera,True,AndrewCitera
3235,@t_jvd,True,t_jvd
3236,@jaymaas_dev,True,jaymaas_dev
3237,@schorr_kaitlyn,True,schorr_kaitlyn
3238,@lawlsless,True,lawlsless
3239,@law_michael,True,law_michael
3240,@Justin_kearns00,True,Justin_kearns00
3241,@corypisano,True,corypisano
3242,@Shabareesh,True,Shabareesh
3243,@max2311000,True,max2311000
3244,@dodgrile,True,dodgrile
3245,@twitchard,True,twitchard
3246,@lucas_a_meyer,True,lucas_a_meyer
3247,@jordantcarlisle,True,jordantcarlisle
3248,@adjmacro,True,adjmacro
3249,@ramblin08,True,ramblin08
3250,@djpando,True,djpando
3251,@mostlyfarming,True,mostlyfarming
3252,@SethSchneids,True,SethSchneids
3253,@AdrienHarnay,True,AdrienHarnay
3254,@bobbieysabel,True,bobbieysabel
3255,@supplyanddem,True,supplyanddem
3256,@theaverystudio,True,theaverystudio
3257,@cmmacniv,True,cmmacniv
3258,@michaelfrye,True,michaelfrye
3259,@YousifAstar,True,YousifAstar
3260,@kumardeepam,True,kumardeepam
3261,@andrewjones_dev,True,andrewjones_dev
3262,@spochart,True,spochart
3263,@latticecut,True,latticecut
3264,@EricBKline,True,EricBKline
3265,@mehmood168,True,mehmood168
3266,@KamiarKordari,True,KamiarKordari
3267,@EricFriedman,True,EricFriedman
3268,@joshrowley,True,joshrowley
3269,@danielcsha,True,danielcsha
3270,@drojasug,True,drojasug
3271,@PALemley,True,PALemley
3272,@codypeaslee,True,codypeaslee
3273,@IfeJohnseen,False,IfeJohnseen
3274,@YakChern,True,YakChern
3275,@KullyJethwa,True,KullyJethwa
3276,@gunduru,True,gunduru
3277,@prekopcsak,True,prekopcsak
3278,@melvinphilips8,True,melvinphilips8
3279,@_adipatil,True,_adipatil
3280,@pWreM,True,pWreM
3281,@ThaMarsGuy,False,ThaMarsGuy
3282,@iPerwez,True,iPerwez
3283,@wwhite001,True,wwhite001
3284,@Product_Savvy,True,Product_Savvy
3285,@zaca,False,zaca
3286,@jrgifford,True,jrgifford
3287,@pacificleo,True,pacificleo
3288,@carsonmiller,True,carsonmiller
3289,@truthsoak,True,truthsoak
3290,@brendanrc2,True,brendanrc2
3291,@braveproductguy,True,braveproductguy
3292,@mattzieger,False,mattzieger
3293,@Raymundo_Gui,True,Raymundo_Gui
3294,@LoganFrederick,True,LoganFrederick
3295,@solviloga,True,solviloga
3296,@senorflor,True,senorflor
3297,@giacomodamario,True,giacomodamario
3298,@Grambovision,True,Grambovision
3299,@RaphaelW_,True,RaphaelW_
3300,@grepmoney,True,grepmoney
3301,@lets_dig_deeper,True,lets_dig_deeper
3302,@StewartalsopIII,True,StewartalsopIII
3303,@KatiMichel,True,KatiMichel
3304,@ekariv,True,ekariv
3305,@Gaurav1105,True,Gaurav1105
3306,@qustosh,True,qustosh
3307,@jzieger10,True,jzieger10
3308,@DOMandDOMer,True,DOMandDOMer
3309,@azeemmohd,True,azeemmohd
3310,@andreisavu,True,andreisavu
3311,@vinod_shankar,True,vinod_shankar
3312,@zdrvar,True,zdrvar
3313,@EnriqueCF,True,EnriqueCF
3314,@kyle_benton,True,kyle_benton
3315,@melanindotcom,True,melanindotcom
3316,@orpheaskk,True,orpheaskk
3317,@Amerf1,True,Amerf1
3318,@hamishpatelbiz,True,hamishpatelbiz
3319,@leroygardner,True,leroygardner
3320,@JeffreyALoyd,True,JeffreyALoyd
3321,@adignan,True,adignan
3322,@stefanvonimhof,True,stefanvonimhof
3323,@jcaprara,True,jcaprara
3324,@SmeetPatel_,True,SmeetPatel_
3325,@MilesNextDoor,True,MilesNextDoor
3326,@abrol_shiv,True,abrol_shiv
3327,@abstractify,True,abstractify
3328,@gnikhil3001,True,gnikhil3001
3329,@jarrettstewart5,True,jarrettstewart5
3330,@Zarsace,True,Zarsace
3331,@womack_jared,True,womack_jared
3332,@HypedUpHarris,True,HypedUpHarris
3333,@NathanRDodds,True,NathanRDodds
3334,@code_ree,True,code_ree
3335,@kylasdesign,True,kylasdesign
3336,@AndrewWoerner,True,AndrewWoerner
3337,@KooyerZeke,True,KooyerZeke
3338,@ColtMort1,True,ColtMort1
3339,@learnupdate,True,learnupdate
3340,@tmlt94,True,tmlt94
3341,@jbelgard,True,jbelgard
3342,@leverette_henry,True,leverette_henry
3343,@man_sleen,True,man_sleen
3344,@gerrardiction,True,gerrardiction
3345,@fabtar,True,fabtar
3346,@natemagera,True,natemagera
3347,@LambdaNursing,False,LambdaNursing
3348,@kmcknight91,True,kmcknight91
3349,@JoseMarioDev,True,JoseMarioDev
3350,@jasheloper,True,jasheloper
3351,@imdarrian,True,imdarrian
3352,@livjabjohns,True,livjabjohns
3353,@JeffD7788,True,JeffD7788
3354,@_MosesSupposes_,True,_MosesSupposes_
3355,@thekingmuze,True,thekingmuze
3356,@scottvojik,True,scottvojik
3357,@AsiaLanae96,True,AsiaLanae96
3358,@ITELdomingo,True,ITELdomingo
3359,@misskellymore,True,misskellymore
3360,@rosethekatie,True,rosethekatie
3361,@davisdynasty713,False,davisdynasty713
3362,@thepearlparis,True,thepearlparis
3363,@charcarriero,True,charcarriero
3364,@craighunter_,True,craighunter_
3365,@gwema3,False,gwema3
3366,@dkhundley,True,dkhundley
3367,@jmonteer23,True,jmonteer23
3368,@mVeryan,True,mVeryan
3369,@JakubLanc,True,JakubLanc
3370,@Vin_ay8,True,Vin_ay8
3371,@richlopez1,True,richlopez1
3372,@austinluhq,True,austinluhq
3373,@Rinnebach1,True,Rinnebach1
3374,@bryanwish_,True,bryanwish_
3375,@Madhur_Yadav,True,Madhur_Yadav
3376,@Vinnnyr,True,Vinnnyr
3377,@zach_hustles,True,zach_hustles
3378,@sulemanali,True,sulemanali
3379,@YaiChaKi1,True,YaiChaKi1
3380,@jacob_wagstaff,True,jacob_wagstaff
3381,@jamesfrewin1,True,jamesfrewin1
3382,@Kdegani,True,Kdegani
3383,@HarshLkit57a03,False,HarshLkit57a03
3384,@dontaemears,True,dontaemears
3385,@DreDurr,True,DreDurr
3386,@Hamza_BenDS,True,Hamza_BenDS
3387,@nhuber,True,nhuber
3388,@Narresh,True,Narresh
3389,@RyanD1020,True,RyanD1020
3390,@AlexRaul_,True,AlexRaul_
3391,@GcharanG,True,GcharanG
3392,@performsegue,True,performsegue
3393,@on_stash,True,on_stash
3394,@mrcoven94,True,mrcoven94
3395,@Mujosol,True,Mujosol
3396,@nickch3n,True,nickch3n
3397,@OLamtzidis,True,OLamtzidis
3398,@rajgarg021,True,rajgarg021
3399,@PraneshUmashank,True,PraneshUmashank
3400,@uxerexuser,True,uxerexuser
3401,@dohertym12,True,dohertym12
3402,@audreyakwenye,False,audreyakwenye
3403,@wawacat2,True,wawacat2
3404,@JimYoull,True,JimYoull
3405,@prasanna,True,prasanna
3406,@edreschka,True,edreschka
3407,@WILLINTHETHRILL,True,WILLINTHETHRILL
3408,@RickSGallacher,True,RickSGallacher
3409,@jess,False,jess
3410,@TProphet,False,TProphet
3411,@tja_tja_smooth,True,tja_tja_smooth
3412,@tstock915,True,tstock915
3413,@satiwick1,True,satiwick1
3414,@Tenchuchoy,True,Tenchuchoy
3415,@askmikewarner,True,askmikewarner
3416,@shibinjoseph23,True,shibinjoseph23
3417,@dcdrees,True,dcdrees
3418,@dollarsanddata,True,dollarsanddata
3419,@jconnell92,False,jconnell92
3420,@CedricAmaya,True,CedricAmaya
3421,@sonithk1,True,sonithk1
3422,@Sebhgtz,True,Sebhgtz
3423,@0xD34D833F,True,0xD34D833F
3424,@msarahlf,True,msarahlf
3425,@DiegoArielRios,True,DiegoArielRios
3426,@ryansweb,True,ryansweb
3427,@epidimos,True,epidimos
3428,@davidklaing,True,davidklaing
3429,@vinayashrestha,True,vinayashrestha
3430,@edwinwee,True,edwinwee
3431,@ahmedtherawi,True,ahmedtherawi
3432,@zachtratar,False,zachtratar
3433,@OAmKorAr,True,OAmKorAr
3434,@KeiverTremblay,True,KeiverTremblay
3435,@JacobKerr17,False,JacobKerr17
3436,@PFLevy,True,PFLevy
3437,@melaniemaslem,True,melaniemaslem
3438,@DaREIHLdeal,True,DaREIHLdeal
3439,@vidarmasson,True,vidarmasson
3440,@itshummm,True,itshummm
3441,@MatiasAndG,True,MatiasAndG
3442,@kyleschen,True,kyleschen
3443,@guilhermex,True,guilhermex
3444,@Mauibilly,True,Mauibilly
3445,@BlakeOakey,True,BlakeOakey
3446,@chriskh13,True,chriskh13
3447,@RhidayShahriar,True,RhidayShahriar
3448,@rodolanzagorta,True,rodolanzagorta
3449,@magicbotian,True,magicbotian
3450,@amirariff,True,amirariff
3451,@dcwj,True,dcwj
3452,@yossy770,True,yossy770
3453,@cefolgar,True,cefolgar
3454,@kpourdeilami,True,kpourdeilami
3455,@ljcio,False,ljcio
3456,@GPChris7,True,GPChris7
3457,@JoelNorthrup,True,JoelNorthrup
3458,@mikecuesta,True,mikecuesta
3459,@shaynesm,True,shaynesm
3460,@ACanalesM,True,ACanalesM
3461,@robbie_swypes,True,robbie_swypes
3462,@jwagv,True,jwagv
3463,@TheOisinMoran,False,TheOisinMoran
3464,@atveit,True,atveit
3465,@annexinc,True,annexinc
3466,@CindyBiSV,True,CindyBiSV
3467,@caseyfulgenzi,True,caseyfulgenzi
3468,@ObsessedJs,True,ObsessedJs
3469,@CliffHolmes,True,CliffHolmes
3470,@manishreddyy,True,manishreddyy
3471,@kevinmdark,True,kevinmdark
3472,@titratecode,True,titratecode
3473,@jeremybrady702,True,jeremybrady702
3474,@moralez,False,moralez
3475,@JoeyWilkes5,True,JoeyWilkes5
3476,@brexthefoundry,True,brexthefoundry
3477,@alexisohanian,False,alexisohanian
3478,@EnokaJaona,True,EnokaJaona
3479,@advenit,True,advenit
3480,@MeganFontenot5,True,MeganFontenot5
3481,@gallagherl92,True,gallagherl92
3482,@miikisw,True,miikisw
3483,@KevinFromUtah,False,KevinFromUtah
3484,@ericthelugo,True,ericthelugo
3485,@TeddyWahle,True,TeddyWahle
3486,@CoachMarkPope,False,CoachMarkPope
3487,@notMahendra,True,notMahendra
3488,@terriebkim,True,terriebkim
3489,@Brrr80,True,Brrr80
3490,@mathqss,True,mathqss
3491,@mattc0llier,True,mattc0llier
3492,@d_kav,True,d_kav
3493,@aladinbilalagic,True,aladinbilalagic
3494,@cdobratz,True,cdobratz
3495,@KSThakral,True,KSThakral
3496,@alexarena,True,alexarena
3497,@claytonhhh3hs,True,claytonhhh3hs
3498,@bjc290,True,bjc290
3499,@Tohsnoom_,True,Tohsnoom_
3500,@hlynurd,True,hlynurd
3501,@connor_lindsey,True,connor_lindsey
3502,@ConorMc31318062,True,ConorMc31318062
3503,@pollock,True,pollock
3504,@icookandcode,True,icookandcode
3505,@davemcclure,False,davemcclure
3506,@bhorowitz,False,bhorowitz
3507,@david_perell,False,david_perell
3508,@danielgross,False,danielgross
3509,@AlmightyCthaeh,True,AlmightyCthaeh
3510,@eklawer,True,eklawer
3511,@sarahvogs,True,sarahvogs
3512,@ShilpaS44,True,ShilpaS44
3513,@SarzanaM,True,SarzanaM
3514,@daveboothy,False,daveboothy
3515,@yegor256,True,yegor256
3516,@alicejoyk,True,alicejoyk
3517,@lewy_blue,False,lewy_blue
3518,@fabinger,True,fabinger
3519,@davidlower8,True,davidlower8
3520,@theEdwinOrtiz,True,theEdwinOrtiz
3521,@joshGortonCodes,True,joshGortonCodes
3522,@sethjenks,True,sethjenks
3523,@AdamHillEDU,True,AdamHillEDU
